id_usuario,nombre,correo,telefono,ciudad,departamento,industria,proyecto_activo,seguidores,inversion_total,fecha_registro,nivel_riesgo,edad,genero,experiencia_anios,mentor,tiene_equipo,patente_registrada,premios_ganados,fuente_financiamiento,inversion_angel,inversion_vc,inversion_gobierno,ingresos_mensuales,gastos_mensuales,margen_bruto,clientes_activos,churn_rate,nps_score,tiempo_desarrollo_meses,tecnologia_principal,lenguaje_programacion,base_datos,cloud_provider,usuarios_diarios,sesiones_dia,tiempo_promedio_sesion_min,tasa_conversion,costo_adquisicion,valor_vida_cliente,retorno_inversion,burn_rate,runway_meses,valoracion_actual,ronda_actual,objetivo_ronda,equity_ofrecido,pitch_deck_url,video_pitch_url,estado_validacion
180,Natalia Melo,carlos27@example.net,573246288700,Cali,Valle del Cauca,Healthtech,True,2912,999264.92,2023-05-09,Alto,54,M,3,False,False,True,4,Angel,36206.41,156866.95,51564.43,170821.78,142612.2,13.27,4563,8.76,-62,35,IoT,Python,MySQL,DigitalOcean,3754,13808,22.92,14.63,393.01,6135.59,422.11,14677.46,5,25414555.79,Semilla,3168134.27,26.77,https://conecta-crece.com/pitch/180,https://youtube.com/watch?v=pitch180,Producto
181,David Cortés Niño,morajonathan@example.com,+573015442750,Cali,Atlántico,IA,False,1676,161247.38,2025-03-22,Medio,31,Otro,12,False,True,True,1,Gobierno,290891.0,538453.51,1317.51,417571.87,189886.4,30.07,1402,3.47,-5,29,IA,JavaScript,PostgreSQL,DigitalOcean,1879,2280,24.25,6.49,210.56,4641.66,418.81,80487.7,26,47192638.79,Serie B,770642.31,5.25,https://conecta-crece.com/pitch/181,https://youtube.com/watch?v=pitch181,Idea
182,Amparo Lucero Molina,ligiaguzman@example.com,300 682 77 04,Cali,Atlántico,IA,True,7161,89354.32,2023-03-21,Bajo,25,F,25,True,True,True,5,Crowdfunding,291798.34,293513.71,177156.57,350694.41,349519.71,60.51,2569,27.37,-98,20,IoT,Rust,PostgreSQL,DigitalOcean,3665,10569,6.95,8.39,396.29,6555.17,333.61,89329.12,28,38792476.7,Serie A,467190.57,18.44,https://conecta-crece.com/pitch/182,https://youtube.com/watch?v=pitch182,Escalando
183,Ferney Cardona,rosaherrera@example.com,3148992664,Bucaramanga,Antioquia,E-commerce,False,3551,726473.19,2025-08-09,Alto,27,Otro,18,False,False,True,0,Bootstrapped,267095.8,377952.85,51738.04,416282.26,122133.68,39.59,4139,4.2,-85,26,IA,Rust,MongoDB,AWS,401,12415,19.88,2.31,156.0,7394.9,199.23,98380.3,17,17581823.04,Serie A,3351265.75,25.38,https://conecta-crece.com/pitch/183,https://youtube.com/watch?v=pitch183,MVP
184,María María Acevedo Vargas,andrea31@example.org,327 908 82 89,Cartagena,Antioquia,Fintech,False,8511,715779.22,2024-07-09,Alto,34,F,15,True,True,False,3,Bootstrapped,27674.58,297420.71,26012.66,108177.42,31966.62,57.38,3299,18.06,32,28,IA,Rust,Firebase,DigitalOcean,3615,11308,28.0,7.6,486.9,8255.74,29.39,17076.78,32,6556320.88,Pre-semilla,3487629.99,16.39,https://conecta-crece.com/pitch/184,https://youtube.com/watch?v=pitch184,Idea
185,Ángel Jaime Palacios,danielaramirez@example.net,573068174643,Cartagena,Valle del Cauca,Fintech,False,1857,747763.82,2024-07-22,Alto,29,F,19,False,True,True,0,VC,91477.38,262121.83,58796.26,14960.91,57833.46,64.87,3455,2.41,-22,21,Móvil,JavaScript,Firebase,AWS,1012,8990,11.11,13.12,214.61,5773.29,261.17,90527.29,27,23813854.67,Semilla,3821658.6,17.62,https://conecta-crece.com/pitch/185,https://youtube.com/watch?v=pitch185,Escalando
186,Sneider Yerson Ortiz,medinaluis@example.com,01 8001 482 571,Bucaramanga,Atlántico,Edtech,False,1513,762870.39,2024-04-26,Alto,48,F,8,False,False,True,5,Gobierno,220773.84,452141.57,173190.71,353897.1,229140.32,65.73,2530,17.27,-69,8,Móvil,Rust,MySQL,Google Cloud,3908,8255,27.01,2.24,468.73,1879.46,-39.56,79741.92,18,41501558.5,Serie B,469007.33,18.34,https://conecta-crece.com/pitch/186,https://youtube.com/watch?v=pitch186,Producto
187,Alexis Augusto Chacón,salaspaola@example.com,6033333740,Bogotá,Atlántico,IA,True,5619,404788.88,2024-10-25,Medio,49,M,14,True,False,False,2,Bootstrapped,34393.39,69533.54,33631.2,72873.09,102817.37,16.27,2513,28.61,73,13,Web,Rust,MongoDB,Google Cloud,232,11706,2.7,6.15,166.82,4186.95,128.32,40673.75,10,2688718.11,Semilla,3773062.01,19.65,https://conecta-crece.com/pitch/187,https://youtube.com/watch?v=pitch187,Escalando
188,Stiven Alberto Mejía,manriqueangie@example.net,318 287 21 93,Cartagena,Atlántico,Fintech,False,1043,511078.17,2025-06-09,Alto,42,F,18,False,True,False,0,Gobierno,190062.39,639614.57,3724.57,277483.56,234800.14,17.11,4544,19.89,-68,22,IoT,Go,Firebase,AWS,4109,3353,23.7,2.56,274.82,1765.06,84.84,95498.2,31,2185424.78,Serie B,4807516.49,20.52,https://conecta-crece.com/pitch/188,https://youtube.com/watch?v=pitch188,MVP
189,Yaneth María Peña Castro,hernandezadiela@example.net,+57 608 989 38 60,Barranquilla,Valle del Cauca,E-commerce,False,6278,5540.22,2025-07-22,Bajo,44,Otro,7,False,True,True,5,Crowdfunding,168924.47,210446.84,79060.98,62365.51,56548.39,48.95,2289,26.47,-47,35,IA,Java,MongoDB,DigitalOcean,2246,4049,20.21,5.16,113.21,9594.03,130.65,91831.73,11,32357520.27,Pre-semilla,3063494.41,5.11,https://conecta-crece.com/pitch/189,https://youtube.com/watch?v=pitch189,Idea
190,Paola Amparo Morales Arango,hurtadowilliam@example.com,321 744 76 62,Barranquilla,Atlántico,IA,False,8866,674342.87,2024-07-13,Alto,27,Otro,21,True,True,False,5,Bootstrapped,105898.42,568946.87,165493.37,179624.9,71532.91,63.76,69,4.62,-6,15,Blockchain,Python,PostgreSQL,AWS,2313,11170,27.72,5.69,54.08,6173.08,116.75,73191.91,17,49007944.1,Serie A,232140.41,17.32,https://conecta-crece.com/pitch/190,https://youtube.com/watch?v=pitch190,MVP
191,Tatiana Moreno,amparonieto@example.net,57 327 200 99 15,Bucaramanga,Atlántico,Fintech,False,9374,12099.72,2024-11-15,Bajo,54,F,6,True,True,True,4,Angel,223792.03,89201.64,186712.68,427884.0,352496.43,61.02,2247,6.56,73,4,IoT,Rust,MongoDB,DigitalOcean,26,7017,19.59,14.17,35.41,9393.72,187.9,99535.12,20,6173713.05,Serie B,2503094.84,17.93,https://conecta-crece.com/pitch/191,https://youtube.com/watch?v=pitch191,Idea
192,María López Zambrano,dmorales@example.net,57 328 553 15 44,Medellín,Cundinamarca,Healthtech,False,8773,884383.43,2022-12-29,Alto,50,F,1,False,True,False,0,Crowdfunding,242301.87,693185.25,45125.6,345084.93,383144.05,74.19,1612,5.77,-21,7,Web,Python,Firebase,DigitalOcean,206,9728,24.12,14.06,421.85,2546.82,210.47,96086.25,6,41099526.42,Semilla,4720560.51,24.39,https://conecta-crece.com/pitch/192,https://youtube.com/watch?v=pitch192,Escalando
193,Luz Paula Vega Vargas,kflorez@example.com,+576043620289,Bucaramanga,Atlántico,E-commerce,True,1451,765278.08,2023-01-11,Alto,25,M,13,False,True,True,0,Gobierno,16436.65,427517.05,86367.8,51811.96,23071.35,13.65,3124,12.65,58,29,Móvil,Rust,MySQL,DigitalOcean,3155,7625,24.06,13.26,313.42,3462.2,465.67,79378.27,32,25908923.34,Semilla,584632.62,5.31,https://conecta-crece.com/pitch/193,https://youtube.com/watch?v=pitch193,Idea
194,Rubiela Molina,marcela62@example.net,573093344074,Medellín,Antioquia,SaaS,False,5872,594922.07,2025-07-29,Alto,48,F,24,False,True,True,1,Bootstrapped,18147.35,218166.8,87169.63,479910.93,301945.96,31.78,4433,23.49,-63,33,IA,Rust,MongoDB,Azure,3031,152,16.01,10.04,80.85,2450.13,400.55,58147.74,6,21160850.91,Semilla,4883728.32,21.01,https://conecta-crece.com/pitch/194,https://youtube.com/watch?v=pitch194,MVP
195,José Guillermo Domínguez,wlozano@example.org,3541026,Cali,Antioquia,SaaS,False,7707,786337.49,2024-01-10,Alto,43,Otro,19,False,False,False,2,Angel,31454.37,613273.83,182108.6,248469.41,368045.47,54.71,1886,14.53,-46,18,Blockchain,Java,Firebase,Google Cloud,3289,3038,24.96,0.6,14.85,3643.08,255.08,18528.19,31,9800731.88,Serie A,267328.89,5.74,https://conecta-crece.com/pitch/195,https://youtube.com/watch?v=pitch195,MVP
196,Diana Molano Contreras,cgaleano@example.net,(+57) 308 375 64 83,Medellín,Valle del Cauca,SaaS,True,5617,287680.38,2025-09-03,Medio,37,M,7,True,True,False,0,Bootstrapped,249433.72,96070.47,130973.84,442620.75,135882.61,24.72,3737,7.96,-5,13,IoT,Rust,Firebase,AWS,980,2386,26.6,2.4,102.92,5372.29,331.89,35205.4,30,48851378.86,Semilla,4609017.29,24.08,https://conecta-crece.com/pitch/196,https://youtube.com/watch?v=pitch196,MVP
197,Jesús Alexander Franco Cortés,bduque@example.org,57 303 005 49 96,Cali,Antioquia,Healthtech,True,922,855163.26,2024-12-16,Alto,39,M,17,False,True,True,3,Crowdfunding,19461.91,356029.66,150261.61,322890.71,204056.08,44.9,3803,6.19,82,26,IoT,Go,Firebase,DigitalOcean,2208,9542,12.63,13.86,296.15,462.38,70.74,24285.05,18,19855408.77,Serie A,2153863.13,14.43,https://conecta-crece.com/pitch/197,https://youtube.com/watch?v=pitch197,MVP
198,Alexandra Pulido,estela43@example.com,(+57)6054270978,Cali,Valle del Cauca,E-commerce,True,2250,935821.41,2024-05-05,Alto,27,F,15,False,True,True,3,Crowdfunding,186337.75,298271.64,93510.2,205067.43,321958.18,32.19,3132,1.72,13,17,IA,Python,MongoDB,AWS,2422,13825,15.55,8.43,48.3,2836.61,75.26,16265.85,26,2010241.12,Semilla,1702101.32,21.88,https://conecta-crece.com/pitch/198,https://youtube.com/watch?v=pitch198,Producto
199,Manuel Álvaro León Ortiz,rocio21@example.org,(+57) 306 793 98 56,Bucaramanga,Valle del Cauca,Edtech,True,8948,306202.0,2023-07-29,Medio,38,M,25,False,False,False,3,Gobierno,246558.39,530464.25,2378.14,327391.43,395718.43,76.6,3256,7.6,85,16,Blockchain,JavaScript,Firebase,DigitalOcean,2800,12994,3.49,12.76,220.11,9425.1,179.73,46674.68,4,18797538.35,Semilla,1562581.08,23.45,https://conecta-crece.com/pitch/199,https://youtube.com/watch?v=pitch199,Escalando
200,Javier Morales Rodríguez,luz72@example.org,6082595641,Cali,Valle del Cauca,Edtech,False,7024,811349.38,2024-10-28,Alto,47,Otro,18,False,False,True,4,Bootstrapped,276643.26,107583.87,190527.51,165795.01,252231.85,52.21,4979,17.64,0,27,Móvil,Go,MySQL,DigitalOcean,1552,7798,4.15,8.76,231.25,8957.96,1.28,14909.75,14,1699751.79,Serie B,182850.6,9.97,https://conecta-crece.com/pitch/200,https://youtube.com/watch?v=pitch200,Escalando
201,Jhoana Bastidas,whernandez@example.net,57 312 595 77 17,Medellín,Valle del Cauca,SaaS,True,7499,287398.53,2023-01-17,Medio,25,F,17,True,True,False,3,Gobierno,47110.64,77520.76,107290.6,239647.32,28250.19,76.86,1691,4.77,-48,22,Blockchain,Go,PostgreSQL,Azure,4822,3345,15.57,10.43,144.97,173.69,28.48,11077.15,28,30281945.11,Semilla,2652989.7,27.76,https://conecta-crece.com/pitch/201,https://youtube.com/watch?v=pitch201,Escalando
202,Diego Mosquera Hernández,alberto00@example.com,601 702 13 21,Cartagena,Cundinamarca,SaaS,True,4767,462903.54,2024-08-23,Medio,51,F,23,False,False,True,3,Angel,53873.43,432415.56,86415.32,192947.83,263904.75,58.9,782,12.41,-89,18,Móvil,Java,MongoDB,AWS,1789,14908,15.31,14.89,280.88,9953.63,-7.91,14996.33,23,20563793.77,Semilla,1301194.76,17.65,https://conecta-crece.com/pitch/202,https://youtube.com/watch?v=pitch202,Escalando
203,Alberto Pinto Guerra,edilsoncaceres@example.com,57 602 375 89 80,Bucaramanga,Atlántico,Agrotech,False,6592,31584.29,2024-12-22,Bajo,34,F,2,True,False,True,5,Angel,98133.11,524073.22,96951.85,35050.35,219732.67,26.96,3585,5.07,-29,13,Móvil,Python,MySQL,Google Cloud,2419,2054,16.5,6.17,48.02,7659.53,322.56,19582.17,25,8979217.41,Pre-semilla,4468804.14,18.31,https://conecta-crece.com/pitch/203,https://youtube.com/watch?v=pitch203,Escalando
204,Carlos Martínez Luna,velandiaalberto@example.net,(+57) 608 438 94 47,Bucaramanga,Cundinamarca,Agrotech,False,7324,698258.65,2025-08-07,Alto,25,Otro,1,True,False,True,1,VC,272626.92,139989.98,3207.69,14944.14,6612.34,67.44,517,7.4,-76,13,Móvil,Python,Firebase,AWS,2689,5306,17.3,3.25,111.49,5462.86,466.41,16476.38,16,5383677.2,Serie A,909426.71,15.05,https://conecta-crece.com/pitch/204,https://youtube.com/watch?v=pitch204,Producto
205,Jimena Yina Toro,ycabrera@example.net,+573260901895,Medellín,Atlántico,Edtech,True,4612,16921.47,2024-04-19,Bajo,45,M,3,True,False,False,4,Gobierno,294930.75,71269.51,107236.31,495275.11,340305.64,22.0,776,18.4,61,27,Móvil,Java,PostgreSQL,Azure,3959,1126,10.72,9.32,296.67,3885.48,302.33,27080.42,3,11707034.63,Pre-semilla,1578800.71,23.45,https://conecta-crece.com/pitch/205,https://youtube.com/watch?v=pitch205,MVP
206,Natalia Jiménez,benitezyohana@example.net,607 800 27 95,Bogotá,Antioquia,Healthtech,False,4909,621667.4,2023-06-06,Alto,34,M,13,True,True,True,5,Crowdfunding,296565.41,310608.34,175466.38,67999.24,127561.43,65.09,324,16.11,6,21,Web,JavaScript,MongoDB,Azure,1994,3392,16.64,13.65,335.85,2558.55,328.04,73352.71,27,26121449.18,Semilla,2239686.41,5.15,https://conecta-crece.com/pitch/206,https://youtube.com/watch?v=pitch206,Escalando
207,Lina Álvarez,wgomez@example.org,(+57) 605 386 66 92,Medellín,Cundinamarca,SaaS,True,3395,74635.0,2025-10-06,Bajo,30,M,6,True,True,True,3,Gobierno,93438.89,505171.64,48984.99,89041.32,100188.6,29.97,3672,29.06,-49,20,Blockchain,Python,MongoDB,DigitalOcean,3104,2768,14.65,6.63,308.6,4390.96,35.73,95606.96,33,1088572.75,Serie B,2165616.57,7.08,https://conecta-crece.com/pitch/207,https://youtube.com/watch?v=pitch207,Producto
208,Julio Mejía Barragán,ivan48@example.com,+57 315 591 57 25,Medellín,Antioquia,Healthtech,False,7646,597207.44,2025-05-26,Alto,41,F,10,False,False,True,2,Angel,214459.01,137001.02,183226.39,3086.09,344772.73,61.13,3065,15.25,6,28,IA,Go,Firebase,Azure,4829,1187,12.85,1.06,461.59,3909.78,261.08,23451.68,30,47859134.14,Serie A,2572561.4,17.22,https://conecta-crece.com/pitch/208,https://youtube.com/watch?v=pitch208,Producto
209,Elías Fabián Cárdenas Fajardo,yolandaochoa@example.net,+573122483229,Bucaramanga,Atlántico,Agrotech,True,4020,697973.13,2023-02-14,Alto,52,M,12,True,True,False,4,Gobierno,283279.57,103157.17,49482.96,289592.56,265311.78,21.3,956,23.36,64,27,Blockchain,Rust,MySQL,Google Cloud,3474,2736,25.06,4.17,158.09,9680.07,312.17,41364.92,22,36723278.5,Pre-semilla,590906.66,19.32,https://conecta-crece.com/pitch/209,https://youtube.com/watch?v=pitch209,Producto
210,Germán Camilo Zapata Bermúdez,freddy87@example.org,(+57) 605 614 00 30,Cali,Antioquia,SaaS,False,5097,815156.88,2025-09-25,Alto,22,M,16,True,True,True,5,Gobierno,157488.6,458164.83,146608.45,86146.49,150360.83,59.28,1622,15.11,28,10,Blockchain,Rust,PostgreSQL,Google Cloud,1656,986,22.75,12.23,104.02,9831.18,429.39,46869.39,9,43431263.4,Semilla,445058.52,7.14,https://conecta-crece.com/pitch/210,https://youtube.com/watch?v=pitch210,Idea
211,Deisy Prieto,carlos13@example.org,573102462803,Cali,Cundinamarca,E-commerce,True,7879,280378.39,2023-03-29,Medio,53,Otro,25,True,True,True,2,Bootstrapped,199596.68,552445.02,8371.87,106323.11,316881.19,36.3,4260,29.62,94,20,Blockchain,Go,MongoDB,DigitalOcean,2767,6094,20.77,5.47,164.46,2472.01,148.67,42854.78,6,48767722.53,Serie A,4041037.52,5.08,https://conecta-crece.com/pitch/211,https://youtube.com/watch?v=pitch211,Escalando
212,Miryam Jaramillo,ivan39@example.net,(+57)6051244470,Medellín,Cundinamarca,E-commerce,True,8743,726594.09,2024-12-08,Alto,39,Otro,25,True,False,False,4,Gobierno,154474.2,462159.89,625.82,319398.56,376821.53,32.55,2950,26.33,88,23,Blockchain,JavaScript,Firebase,DigitalOcean,676,5727,13.41,14.01,466.11,9870.03,421.41,90994.26,27,14763762.36,Semilla,3574112.77,26.75,https://conecta-crece.com/pitch/212,https://youtube.com/watch?v=pitch212,Idea
213,Ester Marcela Toro,javier16@example.net,+573102075025,Bogotá,Valle del Cauca,IA,False,2803,132222.05,2025-08-19,Medio,50,M,16,True,True,True,1,Bootstrapped,31640.9,695353.03,5844.36,464572.73,131139.12,36.84,2296,7.39,-35,33,Web,JavaScript,Firebase,AWS,2736,14305,7.49,8.85,462.69,740.2,138.77,91465.88,27,32730590.51,Serie B,4051815.04,10.59,https://conecta-crece.com/pitch/213,https://youtube.com/watch?v=pitch213,Idea
214,Consuelo María Valencia,anaflorez@example.net,+57 605 432 14 21,Bogotá,Cundinamarca,Healthtech,True,1952,294521.62,2025-09-23,Medio,45,M,11,False,True,False,0,Crowdfunding,160680.91,592983.02,195969.9,160501.85,146517.52,57.55,1034,16.07,54,17,Web,Go,MySQL,DigitalOcean,2598,2390,24.67,4.8,117.26,6831.81,31.08,31922.32,5,29984127.38,Serie A,2536771.07,22.21,https://conecta-crece.com/pitch/214,https://youtube.com/watch?v=pitch214,Producto
215,Ana Claudia Romero,corteslucia@example.com,324 552 94 92,Bucaramanga,Atlántico,SaaS,True,8160,996864.36,2022-12-01,Alto,40,Otro,13,True,False,True,5,Angel,254420.98,654103.04,45014.35,368127.06,369324.62,64.32,3993,22.09,-24,13,Web,Rust,Firebase,Azure,3470,11126,14.73,5.55,201.77,811.05,349.72,31824.59,15,35085322.67,Serie B,531731.86,13.09,https://conecta-crece.com/pitch/215,https://youtube.com/watch?v=pitch215,Idea
216,Yeimy Gladys Giraldo Díaz,maricela59@example.org,311 235 70 88,Bucaramanga,Valle del Cauca,Agrotech,True,9506,850560.67,2024-01-28,Alto,30,F,23,False,False,True,1,Angel,241307.53,136958.55,130247.6,181750.66,342571.61,17.14,1209,11.92,9,13,Web,Python,MongoDB,DigitalOcean,1481,879,4.4,7.97,175.86,4394.83,31.71,73642.29,18,1796242.11,Semilla,2013391.75,12.57,https://conecta-crece.com/pitch/216,https://youtube.com/watch?v=pitch216,MVP
217,Cristian Jairo Acevedo Gutiérrez,dolores87@example.com,573262589808,Barranquilla,Cundinamarca,IA,False,6310,654532.98,2025-04-02,Alto,39,Otro,21,False,False,True,0,Bootstrapped,24791.1,342452.91,133758.44,255364.5,9992.28,50.11,4690,14.91,77,9,IoT,JavaScript,Firebase,DigitalOcean,3562,4908,17.57,1.94,41.11,9097.92,387.37,22564.54,4,19750447.59,Serie B,366461.73,25.93,https://conecta-crece.com/pitch/217,https://youtube.com/watch?v=pitch217,Idea
218,Isaac Fabián González,mariajaimes@example.com,57 608 142 89 24,Medellín,Cundinamarca,Edtech,True,137,754740.67,2022-11-20,Alto,50,F,4,True,True,True,5,Angel,26346.28,179732.34,150613.75,43220.55,50587.07,30.9,4459,5.98,68,3,Móvil,Java,MySQL,Azure,4385,7309,5.06,7.61,163.34,9116.75,498.24,62586.35,35,10570991.33,Pre-semilla,3329954.13,6.12,https://conecta-crece.com/pitch/218,https://youtube.com/watch?v=pitch218,Idea
219,Martha Barrios,ocampomartha@example.com,(+57)3024575025,Cali,Antioquia,Edtech,True,9745,192133.28,2025-02-21,Medio,44,F,5,False,True,False,2,Gobierno,194930.68,114323.56,91213.55,472425.5,270869.05,75.81,1173,16.54,-82,20,Móvil,Java,PostgreSQL,DigitalOcean,1267,5203,29.78,6.79,22.7,6075.71,-7.36,16839.02,10,34230564.43,Serie B,376498.83,21.0,https://conecta-crece.com/pitch/219,https://youtube.com/watch?v=pitch219,Producto
220,Patricia Ana Mosquera Padilla,alfonsotovar@example.org,(+57) 319 009 53 84,Cali,Antioquia,IA,True,4533,909699.16,2024-08-20,Alto,22,M,13,True,False,True,0,Angel,157942.7,612858.35,117765.41,403592.28,38939.79,34.42,4687,26.1,41,20,IoT,Python,MySQL,Google Cloud,2615,12338,12.3,5.51,373.24,9683.2,242.43,61488.61,28,23895407.25,Semilla,1332352.1,22.17,https://conecta-crece.com/pitch/220,https://youtube.com/watch?v=pitch220,MVP
221,David Ortega Ríos,ygonzalez@example.net,+57 608 803 57 13,Medellín,Atlántico,E-commerce,False,916,659275.12,2024-01-28,Alto,45,Otro,25,True,False,False,1,Gobierno,295873.88,558928.23,100445.85,138635.66,171563.82,75.92,1874,9.85,-78,22,Blockchain,Java,MySQL,AWS,638,11979,7.96,1.86,291.91,937.39,107.22,93310.96,3,48112099.93,Serie B,3401313.66,28.31,https://conecta-crece.com/pitch/221,https://youtube.com/watch?v=pitch221,MVP
222,Roberto Rendón,valentina98@example.net,57 309 185 68 07,Cartagena,Cundinamarca,Agrotech,True,3165,482257.67,2024-01-31,Medio,22,Otro,14,False,True,True,4,Gobierno,289394.22,472165.52,176386.11,262234.69,90647.38,15.26,1092,15.9,-87,30,Blockchain,Go,PostgreSQL,Azure,937,5557,27.51,4.12,274.17,7687.5,14.83,33421.91,21,13311064.31,Pre-semilla,3703227.32,19.22,https://conecta-crece.com/pitch/222,https://youtube.com/watch?v=pitch222,MVP
223,Silvia Paola Valencia Rincón,ruedablanca@example.org,57 605 896 16 69,Bucaramanga,Cundinamarca,Agrotech,False,992,923441.08,2025-06-16,Alto,44,M,20,False,False,False,2,Bootstrapped,1546.32,623137.39,37231.54,177911.63,41254.04,44.44,694,16.34,-61,29,Web,Go,MySQL,Google Cloud,2059,3724,14.65,5.93,188.6,8932.71,245.04,30600.76,31,32848354.27,Serie B,851079.79,13.84,https://conecta-crece.com/pitch/223,https://youtube.com/watch?v=pitch223,Escalando
224,Fernando López Ramos,estelarojas@example.net,573264772986,Bucaramanga,Antioquia,Fintech,True,4717,10781.17,2024-05-13,Bajo,24,M,13,False,False,True,1,Angel,284512.75,671789.2,196585.74,60277.36,196035.88,44.69,1043,10.42,95,28,IoT,Go,PostgreSQL,AWS,893,13007,1.61,2.76,255.0,7697.11,80.08,69439.48,24,21540286.06,Pre-semilla,2199926.15,12.24,https://conecta-crece.com/pitch/224,https://youtube.com/watch?v=pitch224,Escalando
225,Camilo Alexander Riascos Moreno,tortiz@example.org,01 8000 583 914,Barranquilla,Antioquia,E-commerce,True,8426,87201.82,2025-07-10,Bajo,33,M,9,True,False,True,5,Gobierno,59523.74,494522.63,161990.49,350871.33,201331.71,22.68,4843,19.24,-62,17,Web,JavaScript,Firebase,AWS,2253,3168,27.94,6.68,312.07,1000.26,-21.97,43693.23,22,35037927.19,Semilla,1147787.42,15.65,https://conecta-crece.com/pitch/225,https://youtube.com/watch?v=pitch225,Idea
226,Luz María Mejía Ortiz,ospinaluisa@example.net,+576036642276,Bucaramanga,Cundinamarca,Healthtech,True,4461,512314.37,2023-03-26,Alto,45,F,12,False,True,False,0,Angel,12266.74,36491.45,148950.94,106776.8,189245.62,73.59,825,13.5,-36,34,IA,Java,MongoDB,AWS,803,10980,1.4,8.5,432.37,3379.0,357.71,39331.57,36,30275219.01,Semilla,3268729.3,10.25,https://conecta-crece.com/pitch/226,https://youtube.com/watch?v=pitch226,Escalando
227,Emilse Medina Niño,dalvarez@example.com,605 478 75 44,Bogotá,Antioquia,SaaS,True,722,91795.02,2023-11-07,Bajo,34,M,23,False,True,True,4,Crowdfunding,102869.39,507745.46,197928.92,101797.56,288531.17,13.07,1570,13.13,82,19,IoT,Java,MongoDB,DigitalOcean,971,14943,13.65,7.5,266.64,9529.2,384.99,20858.84,20,34865640.76,Semilla,1483798.96,28.9,https://conecta-crece.com/pitch/227,https://youtube.com/watch?v=pitch227,Idea
228,Sonia Claudia García,bforero@example.net,+57 303 333 26 76,Bucaramanga,Antioquia,SaaS,False,8160,795418.43,2024-05-05,Alto,54,M,6,False,False,False,3,Crowdfunding,81448.26,128846.44,32000.61,109686.05,278931.32,71.54,4200,14.21,81,36,IA,Java,PostgreSQL,Azure,2209,9066,4.45,3.75,271.45,2989.25,301.79,94494.37,20,46369673.07,Serie A,4373245.07,6.29,https://conecta-crece.com/pitch/228,https://youtube.com/watch?v=pitch228,MVP
